linkId,blText,blHref,otherPersonName,otherPersonHref,workName,workHref
1,epub,/Maksim_Tank/Lucyjan_Tapola.epub,,,Люцыян Таполя,/Maksim_Tank/Lucyjan_Tapola.html
2,epub,/Maksim_Tank/Ave_Maria.epub,,,Ave Maria,/Maksim_Tank/Ave_Maria.html
3,epub,/Maksim_Tank/Boza_moj_scodrasci.epub,,,«Божа мой шчодрасці...»,/Maksim_Tank/Boza_moj_scodrasci.html
4,epub,/Maksim_Tank/Halinka_i_vierabiej.epub,,,Галінка і верабей,/Maksim_Tank/Halinka_i_vierabiej.html
5,epub,/Maksim_Tank/Dzied_i_scupak.epub,,,Дзед і шчупак,/Maksim_Tank/Dzied_i_scupak.html
6,epub,/Maksim_Tank/Drevy_pamirajuc.epub,,,«Дрэвы паміраюць...»,/Maksim_Tank/Drevy_pamirajuc.html
7,epub,/Maksim_Tank/Zuk_i_slimak.epub,,,Жук і слімак,/Maksim_Tank/Zuk_i_slimak.html
8,epub,/Maksim_Tank/Zavusnicy.epub,,,Завушніцы,/Maksim_Tank/Zavusnicy.html
9,epub,/Maksim_Tank/Ivan-dy-Marja.epub,,,Іван-ды-Мар'я,/Maksim_Tank/Ivan-dy-Marja.html
10,epub,/Maksim_Tank/Kab_viedali.epub,,,Каб ведалі,/Maksim_Tank/Kab_viedali.html
11,epub,/Maksim_Tank/Kazka_pra_Muzyku.epub,,,Казка пра Музыку,/Maksim_Tank/Kazka_pra_Muzyku.html
12,epub,/Maksim_Tank/Moj_chleb_nadzionny.epub,,,Мой хлеб надзённы,/Maksim_Tank/Moj_chleb_nadzionny.html
13,epub,/Maksim_Tank/Nad_mahilaj_Bahdanovica.epub,,,Над магілай Багдановіча,/Maksim_Tank/Nad_mahilaj_Bahdanovica.html
14,epub,/Maksim_Tank/Praciahlasc_dnia_i_nocy.epub,,,Працягласць дня i ночы,/Maksim_Tank/Praciahlasc_dnia_i_nocy.html
15,epub,/Maksim_Tank/Prytca_pra_chleb.epub,,,Прытча пра хлеб,/Maksim_Tank/Prytca_pra_chleb.html
16,epub,/Maksim_Tank/Rodnaja_mova.epub,,,Родная мова,/Maksim_Tank/Rodnaja_mova.html
17,epub,/Maksim_Tank/Spatkannie.epub,,,Спатканьне,/Maksim_Tank/Spatkannie.html
18,epub,/Maksim_Tank/Siarod_lasou_nadniomanskich.epub,,,Сярод лясоў наднёманскіх,/Maksim_Tank/Siarod_lasou_nadniomanskich.html
19,epub,/Maksim_Tank/Scascie.epub,,,Шчасце,/Maksim_Tank/Scascie.html
20,epub,/Maksim_Tank/Ja_spytau_calavieka.epub,,,«Я спытаў чалавека...»,/Maksim_Tank/Ja_spytau_calavieka.html
21,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Aviejanyja_slavaj.mp3,,,Авеяныя славай,/Maksim_Tank/Aviejanyja_slavaj_audio.html
22,mp3,https://files.knihi.com/Knihi/mininfarm/Skolnikam/10_klas/Maksim_Tank/Maksim_Tank.Ave_Maryja.mp3,,,Авэ Марыя,/Maksim_Tank/Ave_Maryja_audio.html
23,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Adzyli_viek_daunija_prafiesii.mp3,,,Аджылі век даўнія прафесіі,/Maksim_Tank/Adzyli_viek_daunija_prafiesii_audio.html
24,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Bahrym.mp3,,,Багрым,/Maksim_Tank/Bahrym_audio.html
25,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Viedajecie_camu.mp3,,,Ведаеце чаму,/Maksim_Tank/Viedajecie_camu_audio.html
26,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Viecier.mp3,,,Вецер,/Maksim_Tank/Viecier_audio.html
27,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Vosienniu.mp3,,,Восенню,/Maksim_Tank/Vosienniu_audio.html
28,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Viasnoj.mp3,,,Вясной,/Maksim_Tank/Viasnoj_audio.html
29,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Hartajucy_staronki_historyi.mp3,,,Гартаючы старонкі гісторыі,/Maksim_Tank/Hartajucy_staronki_historyi_audio.html
30,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Davajenny_habielien.mp3,,,Даваенны габелен,/Maksim_Tank/Davajenny_habielen_audio.html
